"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","steam_games_10309","wikidata_25820","0.3608974358974359",,"Neoncube","Necronomicon","Neoncube","Necronomicon","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","David Lawrence;Nico Thomas","MC2 France","David Lawrence;Nico Thomas","MC2 France","0.44358974358974357","0.44358974358974357","2015-01-01T00:00","2001-01-01T00:00","2015-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11033","wikidata_29772","0.25",,"Motorhead","Monopoly","Motorhead","Monopoly","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Urbanscan",,"Urbanscan",,"0.0","0.0","2015-01-01T00:00","2002-01-01T00:00","2015-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8677","wikidata_18433","0.25",,"Galacide","Garage","Galacide","Garage","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Puny Human",,"Puny Human",,"0.0","0.0","2015-01-01T00:00","1999-01-01T00:00","2015-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36025","wikidata_16963","0.3714842662211083",,"DrillMania","DragonFable","DrillMania","DragonFable","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Fury Games Production","Artix Entertainment","Fury Games Production","Artix Entertainment","0.4859370648844333","0.4859370648844333","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_25861","wikidata_20694","0.35595238095238096",,"Spacecraft","Spore","Spacecraft","Spore","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Spacevb Studio","Maxis","Spacevb Studio","Maxis","0.4238095238095238","0.4238095238095238","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_25861","wikidata_20695","0.35595238095238096",,"Spacecraft","Spore","Spacecraft","Spore","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Spacevb Studio","Maxis","Spacevb Studio","Maxis","0.4238095238095238","0.4238095238095238","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_25945","wikidata_28281","0.25",,"Captivus","Carrion","Captivus","Carrion","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Christopher Howard",,"Christopher Howard",,"0.0","0.0","2017-01-01T00:00","2020-01-01T00:00","2017-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8847","wikidata_35727","0.25",,"Defunct","Demonbane","Defunct","Demonbane","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Freshly Squeezed",,"Freshly Squeezed",,"0.0","0.0","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24642","wikidata_35230","0.4096153846153846",,"Bombix","Bookworm","Bombix","Bookworm","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Pragmatix Ltd","PopCap Games","Pragmatix Ltd","PopCap Games","0.6384615384615384","0.6384615384615384","2018-01-01T00:00","2003-01-01T00:00","2018-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_6374","wikidata_25746","0.553984414278532",,"Demonlisher","Deadpool","Demonlisher","Deadpool","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Brain Bombers","High Moon Studios","Brain Bombers","High Moon Studios","0.549270990447461","0.549270990447461","2014-01-01T00:00","2013-01-01T00:00","2014-01-01T00:00","2013-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_16299","wikidata_34029","0.25",,"MageWorks","Mafia","MageWorks","Mafia","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Earthborn Interactive, LLC","2K Czech","Earthborn Interactive, LLC","2K Czech","0.0","0.0","2019-01-01T00:00","2002-01-01T00:00","2019-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_16080","wikidata_21124","0.25",,"DashBored","Darksiders","DashBored","Darksiders","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Fading Club","Vigil Games","Fading Club","Vigil Games","0.0","0.0","2016-01-01T00:00","2010-01-01T00:00","2016-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27023","wikidata_13743","0.4348214285714286",,"Mirrors","Minecraft","Mirrors","Minecraft","0.0","0.0","linux","macOS","linux","macOS","1.0","1.0","Monocool Interactive","Microsoft Corporation","Monocool Interactive","Microsoft Corporation","0.7392857142857143","0.7392857142857143","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24589","wikidata_35928","0.4166666666666667",,"Morphite","Moonlighter","Morphite","Moonlighter","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Crescent Moon Games;We're Five Games;Blowfish Studios",,"Crescent Moon Games;We're Five Games;Blowfish Studios",,"0.0","0.0","2017-01-01T00:00","2018-01-01T00:00","2017-01-01T00:00","2018-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_24589","wikidata_35927","0.4166666666666667",,"Morphite","Moonlighter","Morphite","Moonlighter","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Crescent Moon Games;We're Five Games;Blowfish Studios",,"Crescent Moon Games;We're Five Games;Blowfish Studios",,"0.0","0.0","2017-01-01T00:00","2018-01-01T00:00","2017-01-01T00:00","2018-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_11555","wikidata_28279","0.25",,"Californium","Carrion","Californium","Carrion","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Darjeeling;Nova Production;ARTE France",,"Darjeeling;Nova Production;ARTE France",,"0.0","0.0","2016-01-01T00:00","2020-01-01T00:00","2016-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_23358","wikidata_1439","0.35714285714285715",,"Nongünz","Nox","Nongünz","Nox","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Brainwash Gang","Westwood Pacific","Brainwash Gang","Westwood Pacific","0.42857142857142855","0.42857142857142855","2017-01-01T00:00","2000-01-01T00:00","2017-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_40265","wikidata_28349","0.37896825396825395",,"Heidentum","HeXen","Heidentum","HeXen","0.0","0.0","linux","Linux","linux","Linux","1.0","1.0","Kirchesch","Raven Software","Kirchesch","Raven Software","0.5158730158730158","0.5158730158730158","2019-01-01T00:00","1995-01-01T00:00","2019-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_7313","wikidata_3124","0.25",,"Bermuda","Bejeweled","Bermuda","Bejeweled","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","InvertMouse","PopCap Games","InvertMouse","PopCap Games","0.0","0.0","2015-01-01T00:00","2001-01-01T00:00","2015-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30116","wikidata_286","0.25",,"Bouncers","Boin","Bouncers","Boin","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cersgame Studios",,"Cersgame Studios",,"0.0","0.0","2018-01-01T00:00","2004-01-01T00:00","2018-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36688","wikidata_6262","0.3758986928104575",,"Hacker.exe","Half-Life","Hacker.exe","Half-Life","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","LinkUp Games","Valve Corporation","LinkUp Games","Valve Corporation","0.50359477124183","0.50359477124183","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36688","wikidata_6261","0.3758986928104575",,"Hacker.exe","Half-Life","Hacker.exe","Half-Life","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","LinkUp Games","Valve Corporation","LinkUp Games","Valve Corporation","0.50359477124183","0.50359477124183","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33056","wikidata_5502","0.25",,"Point","Portal","Point","Portal","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Eugene Volik","Valve Corporation","Eugene Volik","Valve Corporation","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_12793","wikidata_33779","0.25",,"SodaCity","Solipskier","SodaCity","Solipskier","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Tochas Studios","Mikengreg","Tochas Studios","Mikengreg","0.0","0.0","2015-01-01T00:00","","2015-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33056","wikidata_5503","0.25",,"Point","Portal","Point","Portal","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Eugene Volik","Valve Corporation","Eugene Volik","Valve Corporation","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36091","wikidata_22296","0.36365740740740743",,"Terrawurm","Terraria","Terrawurm","Terraria","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Prospect Games;Tri-Heart Interactive","Re-Logic","Prospect Games;Tri-Heart Interactive","Re-Logic","0.45462962962962966","0.45462962962962966","2019-01-01T00:00","2011-01-01T00:00","2019-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_92","wikidata_35727","0.25",,"DEFCON","Demonbane","DEFCON","Demonbane","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Introversion Software",,"Introversion Software",,"0.0","0.0","2006-01-01T00:00","2011-01-01T00:00","2006-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4219","wikidata_5876","0.25",,"TinyKeep","TiQal","TinyKeep","TiQal","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Phigames",,"Phigames",,"0.0","0.0","2014-01-01T00:00","2008-01-01T00:00","2014-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_39078","wikidata_745","0.38284313725490193",,"Cortex","Counter-Strike","Cortex","Counter-Strike","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Milan Toth","Valve Corporation","Milan Toth","Valve Corporation","0.5313725490196078","0.5313725490196078","2018-01-01T00:00","1999-01-01T00:00","2018-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10997","wikidata_18694","0.25",,"WARSHIFT","Wall-E","WARSHIFT","Wall-E","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cyril Megem","Heavy Iron Studios","Cyril Megem","Heavy Iron Studios","0.0","0.0","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_17002","wikidata_4049","0.25",,"CoLab","Conquer","CoLab","Conquer","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Pixel Federation",,"Pixel Federation",,"0.0","0.0","2016-01-01T00:00","2004-01-01T00:00","2016-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5393","wikidata_28772","0.75",,"Bus Driver","Bus Driver","Bus Driver","Bus Driver","1.0","1.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","SCS Software","SCS Software","SCS Software","SCS Software","1.0","1.0","2014-01-01T00:00","2007-01-01T00:00","2014-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24369","wikidata_24548","0.25",,"quadrantica","QUINTUPLE☆SPLASH","quadrantica","QUINTUPLE☆SPLASH","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cerebral Division",,"Cerebral Division",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30734","wikidata_4561","0.41201298701298705",,"Brew-Ha","BreakQuest","Brew-Ha","BreakQuest","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Black Banshee Studios","Beatshapers","Black Banshee Studios","Beatshapers","0.6480519480519481","0.6480519480519481","2018-01-01T00:00","2004-01-01T00:00","2018-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4218","wikidata_5876","0.25",,"TinyKeep","TiQal","TinyKeep","TiQal","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Phigames",,"Phigames",,"0.0","0.0","2014-01-01T00:00","2008-01-01T00:00","2014-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2067","wikidata_5448","0.25",,"Karateka","Kal-Online","Karateka","Kal-Online","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Liquid Entertainment",,"Liquid Entertainment",,"0.0","0.0","2012-01-01T00:00","2004-01-01T00:00","2012-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2067","wikidata_5447","0.25",,"Karateka","KalOnline","Karateka","KalOnline","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Liquid Entertainment",,"Liquid Entertainment",,"0.0","0.0","2012-01-01T00:00","2004-01-01T00:00","2012-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4100","wikidata_20704","0.3759259259259259",,"Darkwood","Darkspore","Darkwood","Darkspore","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Acid Wizard Studio","Maxis","Acid Wizard Studio","Maxis","0.5037037037037037","0.5037037037037037","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_32293","wikidata_26359","0.25",,"Scrunk","Scooby-Doo","Scrunk","Scooby-Doo","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Sleepy Studios","The Learning Company","Sleepy Studios","The Learning Company","0.0","0.0","2018-01-01T00:00","2000-01-01T00:00","2018-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_25944","wikidata_24838","0.5489267676767677",,"Delirium","DEADBOLT","Delirium","DEADBOLT","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Night Whale","Hopoo Games, LLC","Night Whale","Hopoo Games, LLC","0.529040404040404","0.529040404040404","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_25944","wikidata_24839","0.5489267676767677",,"Delirium","DEADBOLT","Delirium","DEADBOLT","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Night Whale","Hopoo Games, LLC","Night Whale","Hopoo Games, LLC","0.529040404040404","0.529040404040404","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_10180","wikidata_24930","0.3611111111111111",,"Buggy","Burgertime","Buggy","Burgertime","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Urbanscan","Data East","Urbanscan","Data East","0.4444444444444444","0.4444444444444444","2015-01-01T00:00","1982-01-01T00:00","2015-01-01T00:00","1982-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8996","wikidata_11848","0.25",,"Siralim","SimTown","Siralim","SimTown","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Thylacine Studios","Maxis","Thylacine Studios","Maxis","0.0","0.0","2015-01-01T00:00","1995-01-01T00:00","2015-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10175","wikidata_18698","0.25",,"Wayward","Wall-E","Wayward","Wall-E","0.0","0.0","linux","macOS","linux","macOS","1.0","1.0","Unlok","Heavy Iron Studios","Unlok","Heavy Iron Studios","0.0","0.0","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19628","wikidata_20065","0.37283549783549785",,"MachiaVillain","Manhunt","MachiaVillain","Manhunt","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Wild Factor","Rockstar North","Wild Factor","Rockstar North","0.49134199134199136","0.49134199134199136","2018-01-01T00:00","2003-01-01T00:00","2018-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8001","wikidata_3303","0.25",,"ProtoMasons","Protogalaktyka","ProtoMasons","Protogalaktyka","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","ProtoMasons.com","Source Studio Ltd.","ProtoMasons.com","Source Studio Ltd.","0.0","0.0","2017-01-01T00:00","2010-01-01T00:00","2017-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33419","wikidata_24839","0.42361111111111116",,"Destructions","DEADBOLT","Destructions","DEADBOLT","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","LUK KUS SOFT","Hopoo Games, LLC","LUK KUS SOFT","Hopoo Games, LLC","0.3611111111111111","0.3611111111111111","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_33419","wikidata_24838","0.42361111111111116",,"Destructions","DEADBOLT","Destructions","DEADBOLT","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","LUK KUS SOFT","Hopoo Games, LLC","LUK KUS SOFT","Hopoo Games, LLC","0.3611111111111111","0.3611111111111111","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_19475","wikidata_24337","0.25",,"Sumoman","Supraball","Sumoman","Supraball","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Tequilabyte Studio",,"Tequilabyte Studio",,"0.0","0.0","2017-01-01T00:00","2014-01-01T00:00","2017-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_39079","wikidata_745","0.38284313725490193",,"Cortex","Counter-Strike","Cortex","Counter-Strike","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","Milan Toth","Valve Corporation","Milan Toth","Valve Corporation","0.5313725490196078","0.5313725490196078","2018-01-01T00:00","1999-01-01T00:00","2018-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8268","wikidata_24094","0.25",,"Niffelheim","NihongoUp","Niffelheim","NihongoUp","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Ellada Games",,"Ellada Games",,"0.0","0.0","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_28722","wikidata_30918","0.33333333333333337",,"Overclocked","Overwatch","Overclocked","Overwatch","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Magnesium Ninja","Blizzard Entertainment","Magnesium Ninja","Blizzard Entertainment","0.0","0.0","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_22272","wikidata_29179","0.41478696741854637",,"Rangi","Rayman","Rangi","Rayman","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Funsoft","Ubisoft Montpellier","Funsoft","Ubisoft Montpellier","0.6591478696741855","0.6591478696741855","2017-01-01T00:00","1995-01-01T00:00","2017-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8268","wikidata_24093","0.25",,"Niffelheim","NihongoUp","Niffelheim","NihongoUp","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","Ellada Games",,"Ellada Games",,"0.0","0.0","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5849","wikidata_32986","0.33333333333333337",,"Chasm","Chromagun","Chasm","Chromagun","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Bit Kid, Inc.",,"Bit Kid, Inc.",,"0.0","0.0","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_17965","wikidata_28350","0.39414682539682544",,"HellAngel","HeXen","HellAngel","HeXen","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Andrey Malyarov","Raven Software","Andrey Malyarov","Raven Software","0.5765873015873016","0.5765873015873016","2016-01-01T00:00","1995-01-01T00:00","2016-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_34230","wikidata_32747","0.25",,"ROS","Rose_Guns_Days","ROS","Rose_Guns_Days","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","AFBIK Studio",,"AFBIK Studio",,"0.0","0.0","2018-01-01T00:00","2012-01-01T00:00","2018-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_32641","wikidata_3628","0.25",,"InkSplosion","Insaniquarium","InkSplosion","Insaniquarium","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Petite Games",,"Petite Games",,"0.0","0.0","2018-01-01T00:00","2004-01-01T00:00","2018-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_23357","wikidata_1439","0.35714285714285715",,"Nongünz","Nox","Nongünz","Nox","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Brainwash Gang","Westwood Pacific","Brainwash Gang","Westwood Pacific","0.42857142857142855","0.42857142857142855","2017-01-01T00:00","2000-01-01T00:00","2017-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_7439","wikidata_5781","0.35363247863247865",,"Retention","Requital","Retention","Requital","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Sometimes You","Akella","Sometimes You","Akella","0.41452991452991456","0.41452991452991456","2015-01-01T00:00","2006-01-01T00:00","2015-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_29476","wikidata_32986","0.33333333333333337",,"Chineze","Chromagun","Chineze","Chromagun","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","dimosha_92",,"dimosha_92",,"0.0","0.0","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_18164","wikidata_21261","0.25",,"Destroyer","Defenders","Destroyer","Defenders","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","CFlat",,"CFlat",,"0.0","0.0","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11127","wikidata_35795","0.25",,"DEADBOLT","Descent","DEADBOLT","Descent","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Hopoo Games","Parallax Software","Hopoo Games","Parallax Software","0.0","0.0","2016-01-01T00:00","1996-01-01T00:00","2016-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36689","wikidata_6262","0.3758986928104575",,"Hacker.exe","Half-Life","Hacker.exe","Half-Life","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","LinkUp Games","Valve Corporation","LinkUp Games","Valve Corporation","0.50359477124183","0.50359477124183","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36689","wikidata_6261","0.3758986928104575",,"Hacker.exe","Half-Life","Hacker.exe","Half-Life","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","LinkUp Games","Valve Corporation","LinkUp Games","Valve Corporation","0.50359477124183","0.50359477124183","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_14239","wikidata_26200","0.33333333333333337",,"Meld","Metrico","Meld","Metrico","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Axis Games",,"Axis Games",,"0.0","0.0","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_28805","wikidata_13371","0.275",,"Skript","Skyrim","Skript","Skyrim","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","baKno Games","Bethesda Game Studios","baKno Games","Bethesda Game Studios","0.1","0.1","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
